Label,area_0,area_1,area_2,area_3,area_4
Parasitized,15047.0,289.0,11.5,4.0,0
Parasitized,18053.0,300.5,11.0,0.0,0
Parasitized,13228.0,0,0,0,0
Parasitized,14999.5,0,0,0,0
Parasitized,9085.5,0,0,0,0
Parasitized,9807.0,291.0,12.5,2.0,0
Parasitized,15568.5,54.5,13.0,10.0,7.0
Parasitized,13868.0,28.5,14.5,10.5,0
Parasitized,14257.5,218.0,17.0,2.0,2.0
Parasitized,68.0,46.5,12.5,12.5,2.0
Parasitized,14815.5,275.0,104.5,87.0,39.5
Parasitized,18784.0,275.5,38.0,17.0,9.5
Parasitized,64.5,14.0,11.5,7.0,6.0
Parasitized,20174.5,208.5,2.0,0,0
Parasitized,18432.5,279.5,8.5,0.0,0
Parasitized,16742.0,197.5,18.0,11.5,4.0
Parasitized,11285.0,236.0,7.0,2.0,0
Parasitized,15914.0,228.0,0,0,0
Parasitized,203.5,37.0,30.0,28.5,18.0
Parasitized,272.5,12.0,5.5,4.0,4.0
Parasitized,11724.5,0,0,0,0
Parasitized,10808.0,349.0,6.0,2.0,0
Parasitized,23947.5,266.0,27.5,12.0,7.0
Parasitized,23624.5,213.0,0,0,0
Parasitized,19195.5,285.0,39.5,18.5,5.5
Parasitized,12151.0,0,0,0,0
Parasitized,24.0,23.0,10.5,5.5,4.0
Parasitized,588.5,142.5,24.0,17.5,15.5
Parasitized,17393.0,252.5,17.5,17.0,17.0
Parasitized,13554.0,191.5,0,0,0
Parasitized,27.5,23.0,11.5,10.0,4.0
Parasitized,369.5,274.5,47.5,18.0,4.0
Parasitized,27.5,16.0,7.0,2.0,2.0
Parasitized,316.0,67.0,15.0,11.5,10.0
Parasitized,15476.5,374.0,5.5,5.5,2.0
Parasitized,51.5,45.0,44.5,18.0,4.0
Parasitized,15369.5,306.0,4.0,2.0,2.0
Parasitized,12634.5,318.0,63.0,35.5,12.0
Parasitized,28.5,26.5,21.5,20.5,17.5
Parasitized,293.5,63.0,19.5,2.0,2.0
Parasitized,24122.5,289.0,6.0,4.0,4.0
Parasitized,13529.5,268.0,10.0,8.5,7.5
Parasitized,109.5,98.0,24.0,13.0,4.0
Parasitized,45.0,41.0,24.5,18.5,10.0
Parasitized,15275.0,238.5,66.5,8.5,2.0
Parasitized,8163.0,46.5,42.0,39.0,36.5
Parasitized,11201.5,225.5,23.0,0,0
Parasitized,319.0,20.0,19.0,10.0,8.5
Parasitized,8504.0,202.5,137.0,0,0
Parasitized,275.5,16.5,15.0,8.5,8.5
Parasitized,9922.0,128.5,69.5,0,0
Parasitized,10548.5,129.5,11.5,7.0,5.5
Parasitized,9424.0,237.5,40.0,31.5,18.0
Parasitized,10031.5,251.5,19.0,15.5,2.0
Parasitized,12008.5,101.5,73.0,0,0
Parasitized,14467.5,152.5,0,0,0
Parasitized,14705.5,134.5,0,0,0
Parasitized,20325.5,192.0,181.5,77.5,7.0
Parasitized,16890.0,0.0,0,0,0
Parasitized,22677.5,182.5,162.0,143.5,114.0
Parasitized,15751.5,97.5,0,0,0
Parasitized,6864.5,0,0,0,0
Parasitized,16936.5,184.0,0,0,0
Parasitized,15255.5,176.0,70.0,11.5,0
Parasitized,9727.5,174.0,0,0,0
Parasitized,11924.0,2.0,0.0,0.0,0
Parasitized,20434.0,212.5,0,0,0
Parasitized,11916.0,0.5,0,0,0
Parasitized,12899.0,264.0,181.5,2.0,0
Parasitized,15600.5,11.5,7.0,2.0,0
Parasitized,14201.0,133.0,12.5,0,0
Parasitized,12160.5,281.5,170.0,9.5,2.0
Parasitized,17005.0,114.5,30.0,0,0
Parasitized,17330.5,194.0,135.0,40.0,34.5
Parasitized,17626.5,156.5,0,0,0
Parasitized,15256.0,234.5,160.5,2.0,0
Parasitized,17334.0,154.0,0,0,0
Parasitized,17986.0,164.5,0,0,0
Parasitized,22108.5,165.5,32.5,0,0
Parasitized,23611.5,131.0,0,0,0
Parasitized,27081.0,196.0,168.5,0,0
Parasitized,16047.0,93.5,78.0,0,0
Parasitized,15984.5,130.5,58.5,5.5,2.0
Parasitized,18359.5,167.5,4.0,0,0
Parasitized,20646.5,96.0,28.0,15.0,0
Parasitized,16590.5,142.5,2.0,0,0
Parasitized,16970.0,73.5,67.0,2.0,0
Parasitized,19864.5,189.0,0,0,0
Parasitized,11038.5,0,0,0,0
Parasitized,15209.5,183.5,0,0,0
Parasitized,14774.5,171.0,11.5,0,0
Parasitized,10914.5,224.5,190.5,0,0
Parasitized,13597.0,229.0,117.5,64.5,41.5
Parasitized,13581.0,7.0,0,0,0
Parasitized,14565.5,158.5,0,0,0
Parasitized,15641.5,145.5,0,0,0
Parasitized,11683.5,0,0,0,0
Parasitized,18924.5,182.0,51.5,0,0
Parasitized,14694.0,134.0,14.0,0,0
Parasitized,16231.5,99.0,6.0,0,0
Parasitized,13449.5,187.0,0,0,0
Parasitized,14527.5,165.0,0,0,0
Parasitized,15385.5,122.0,82.0,0,0
Parasitized,12845.0,123.5,64.0,0,0
Parasitized,29561.5,30.0,0,0,0
Parasitized,19024.0,156.5,0,0,0
Parasitized,16860.0,121.0,0.0,0,0
Parasitized,22506.5,194.5,0,0,0
Parasitized,14051.5,76.0,0,0,0
Parasitized,20694.0,78.5,51.5,0.0,0
Parasitized,13662.5,111.0,0,0,0
Parasitized,29028.5,172.5,144.5,0,0
Parasitized,13951.0,50.0,0,0,0
Parasitized,20414.0,119.0,0,0,0
Parasitized,24037.5,100.5,4.0,0,0
Parasitized,14747.5,97.5,0,0,0
Parasitized,19821.0,128.5,120.0,0,0
Parasitized,26647.0,174.5,0,0,0
Parasitized,20112.5,87.5,2.0,0,0
Parasitized,12253.0,248.5,0,0,0
Parasitized,21403.5,99.0,61.0,0.0,0
Parasitized,25281.0,174.0,0,0,0
Parasitized,24181.5,144.0,112.5,38.5,38.0
Parasitized,12725.5,0.0,0,0,0
Parasitized,23212.0,227.5,134.0,0,0
Parasitized,29660.0,68.0,59.0,28.5,15.0
Parasitized,18625.0,103.0,0,0,0
Parasitized,32445.5,138.0,2.0,0.0,0
Parasitized,20214.0,138.0,0,0,0
Parasitized,26770.0,194.5,98.0,53.5,2.0
Parasitized,18333.0,147.0,138.0,0,0
Parasitized,36382.5,2315.5,90.5,0,0
Parasitized,16606.5,132.0,0,0,0
Parasitized,34817.0,164.0,30.5,0,0
Parasitized,16043.5,13.0,12.0,0,0
Parasitized,42714.5,529.0,111.0,0.0,0
Parasitized,23934.0,201.5,0,0,0
Parasitized,13838.5,124.0,0,0,0
Parasitized,20199.5,105.0,0,0,0
Parasitized,25170.0,136.0,85.5,0,0
Parasitized,29469.5,208.5,145.5,0,0
Parasitized,10508.0,88.0,79.0,7.0,0
Parasitized,26560.5,151.5,0,0,0
Parasitized,18758.0,92.5,51.0,0,0
Parasitized,9505.5,102.0,0,0,0
Parasitized,13560.0,205.5,0,0,0
Parasitized,17867.5,88.5,71.5,0.0,0
Parasitized,14597.0,0,0,0,0
Parasitized,11200.0,129.5,5.5,0,0
Parasitized,12982.5,167.5,0,0,0
Parasitized,13753.5,237.5,47.5,30.0,0
Parasitized,11724.5,147.5,0,0,0
Parasitized,16666.5,106.5,0,0,0
Parasitized,12273.0,0,0,0,0
Parasitized,16695.0,190.5,135.0,130.0,0
Parasitized,15641.0,137.0,0,0,0
Parasitized,18053.5,158.5,0,0,0
Parasitized,15686.5,70.5,0,0,0
Parasitized,12563.5,0,0,0,0
Parasitized,17686.0,156.5,9.5,0,0
Parasitized,16255.0,196.0,13.5,0,0
Parasitized,15281.5,379.5,0,0,0
Parasitized,31794.5,77.0,27.5,0,0
Parasitized,18111.5,91.5,76.5,0,0
Parasitized,15836.5,146.0,0,0,0
Parasitized,17208.0,166.5,0,0,0
Parasitized,15444.5,176.0,0,0,0
Parasitized,17769.0,184.0,0,0,0
Parasitized,22763.0,165.0,0,0,0
Parasitized,26591.0,176.0,0,0,0
Parasitized,18241.5,149.5,0,0,0
Parasitized,11391.5,205.0,0,0,0
Parasitized,12943.0,136.0,0,0,0
Parasitized,10180.5,223.5,2.0,0.0,0
Parasitized,13264.5,180.0,0,0,0
Parasitized,27872.5,110.0,99.5,86.0,0
Parasitized,13143.5,118.5,0,0,0
Parasitized,16054.5,100.5,95.0,7.0,0
Parasitized,10906.0,145.5,0,0,0
Parasitized,18209.0,118.5,90.0,0,0
Parasitized,16203.0,223.5,0,0,0
Parasitized,14605.0,120.0,87.0,0,0
Parasitized,20346.0,152.5,4.0,0,0
Parasitized,12662.0,162.0,0,0,0
Parasitized,7256.0,82.5,42.0,0,0
Parasitized,8969.5,144.0,0,0,0
Parasitized,12204.0,0,0,0,0
Parasitized,21489.0,209.5,200.0,163.0,27.5
Parasitized,13234.5,170.5,0,0,0
Parasitized,23565.0,103.0,0.0,0,0
Parasitized,16653.5,188.5,0,0,0
Parasitized,30538.0,170.0,0,0,0
Parasitized,25099.0,156.5,0,0,0
Parasitized,17050.0,171.0,0,0,0
Parasitized,18903.0,159.0,57.0,0.0,0
Parasitized,13522.0,52.5,0,0,0
Parasitized,16669.5,76.5,0,0,0
Parasitized,35053.5,140.5,0,0,0
Parasitized,23127.0,205.5,0,0,0
Parasitized,15137.0,149.5,0,0,0
Parasitized,12997.5,40.5,4.0,0,0
Parasitized,27617.5,119.0,0,0,0
Parasitized,15460.0,211.5,142.0,92.0,40.0
Parasitized,22091.5,139.5,1.0,0.0,0
Parasitized,18899.0,172.0,130.5,0,0
Parasitized,212.0,151.5,41.0,7.0,7.0
Parasitized,22431.0,99.5,0,0,0
Parasitized,20690.5,201.0,109.5,2.0,0
Parasitized,16761.0,12.5,0,0,0
Parasitized,17630.5,274.5,217.0,134.5,2.0
Parasitized,19027.0,149.5,0,0,0
Parasitized,14383.5,164.0,0,0,0
Parasitized,9372.5,90.5,2.0,0,0
Parasitized,17452.0,235.5,38.5,2.0,0
Parasitized,14135.0,90.0,0,0,0
Parasitized,31779.5,133.5,0,0,0
Parasitized,14999.5,0,0,0,0
Parasitized,17348.0,141.5,0,0,0
Parasitized,19026.5,149.5,11.0,0.0,0
Parasitized,18385.0,15.5,0.0,0,0
Parasitized,17682.5,159.5,0,0,0
Parasitized,17953.0,177.5,2.0,0,0
Parasitized,17093.5,136.5,0,0,0
Parasitized,25268.5,112.5,47.5,0,0
Parasitized,19486.0,96.5,0,0,0
Parasitized,9162.0,0,0,0,0
Parasitized,20728.5,0,0,0,0
Parasitized,13959.0,0,0,0,0
Parasitized,13779.0,115.0,0,0,0
Parasitized,21504.0,130.0,2.0,0,0
Parasitized,32379.5,169.0,0,0,0
Parasitized,13818.5,0,0,0,0
Parasitized,21272.5,118.0,73.0,0,0
Parasitized,19558.5,1553.0,148.0,0,0
Parasitized,29318.0,106.5,86.5,0,0
Parasitized,27135.5,109.0,28.0,14.0,2.0
Parasitized,17836.0,132.0,0,0,0
Parasitized,21694.5,115.5,0.0,0,0
Parasitized,17173.0,107.5,0,0,0
Parasitized,16037.0,89.5,0,0,0
Parasitized,17715.5,88.0,47.0,5.5,0
Parasitized,8193.5,0,0,0,0
Parasitized,10843.0,214.0,0,0,0
Parasitized,7080.0,111.5,0,0,0
Parasitized,18496.0,108.5,0,0,0
Parasitized,9505.0,0,0,0,0
Parasitized,17382.5,146.5,119.5,0,0
Parasitized,8070.0,0,0,0,0
Parasitized,15759.0,104.0,0,0,0
Parasitized,15600.0,260.0,0,0,0
Parasitized,9434.0,86.5,0,0,0
Parasitized,25848.5,1489.0,159.0,2.0,0.0
Parasitized,17598.0,19.5,0,0,0
Parasitized,17648.5,189.5,130.0,0,0
Parasitized,20870.5,108.0,97.5,2.0,0
Parasitized,12714.5,97.0,96.5,66.0,2.0
Parasitized,27738.0,68.5,0,0,0
Parasitized,15184.0,399.5,164.0,0,0
Parasitized,17369.5,194.0,0,0,0
Parasitized,17475.5,182.0,0,0,0
Parasitized,13584.5,104.5,0,0,0
Parasitized,26243.5,198.0,187.0,0,0
Parasitized,18182.5,150.0,0,0,0
Parasitized,39068.5,204.0,0,0,0
Parasitized,13403.5,138.0,113.5,27.0,2.0
Parasitized,23926.0,158.5,0,0,0
Parasitized,24065.0,110.0,11.5,0,0
Parasitized,19225.0,140.0,0,0,0
Parasitized,25566.0,225.0,0,0,0
Parasitized,41992.5,86.0,77.0,0,0
Parasitized,22011.0,171.0,148.5,92.0,0
Parasitized,20323.5,86.5,0.0,0,0
Parasitized,17385.0,126.5,41.0,0,0
Parasitized,16507.0,145.0,138.0,0,0
Parasitized,8731.5,2.0,0,0,0
Parasitized,20290.5,184.5,0,0,0
Parasitized,21934.0,102.0,0,0,0
Parasitized,12471.5,154.0,0,0,0
Parasitized,17417.0,52.0,20.5,2.0,0
Parasitized,15350.5,123.0,0,0,0
Parasitized,13482.5,0,0,0,0
Parasitized,14659.0,219.5,0,0,0
Parasitized,17141.0,151.5,0,0,0
Parasitized,13207.5,13.5,4.0,2.0,2.0
Parasitized,10898.0,139.0,129.0,0,0
Parasitized,8118.0,133.0,13.0,0,0
Parasitized,14570.0,140.5,0,0,0
Parasitized,10844.0,230.0,0,0,0
Parasitized,16845.5,193.5,0,0,0
Parasitized,14223.0,153.5,108.0,0,0
Parasitized,14105.5,152.5,0,0,0
Parasitized,17150.5,142.0,0,0,0
Parasitized,25134.0,195.5,182.5,0,0
Parasitized,24217.5,163.0,16.0,0,0
Parasitized,15458.5,184.5,0,0,0
Parasitized,12898.5,236.5,0,0,0
Parasitized,11387.0,134.0,30.0,0,0
Parasitized,14446.0,139.0,0,0,0
Parasitized,24898.5,28.5,2.0,2.0,0
Parasitized,40696.0,163.5,0,0,0
Parasitized,8770.0,0,0,0,0
Parasitized,24499.5,155.5,11.5,0,0
Parasitized,20140.5,115.5,13.5,0,0
Parasitized,17914.5,193.0,0,0,0
Parasitized,18504.5,56.0,48.5,0,0
Parasitized,28232.0,163.5,17.0,0,0
Parasitized,21438.0,105.5,70.0,6.0,0
Parasitized,18195.5,216.0,0,0,0
Parasitized,15536.0,254.5,0,0,0
Parasitized,18789.5,218.5,0,0,0
Parasitized,11312.0,713.0,294.0,92.5,84.0
Parasitized,27567.0,0,0,0,0
Parasitized,25452.0,102.0,97.0,0,0
Parasitized,15170.0,0,0,0,0
Parasitized,17861.5,174.0,8.5,0,0
Parasitized,13327.5,172.5,0,0,0
Parasitized,11275.0,0,0,0,0
Parasitized,18743.0,145.0,2.0,2.0,0
Parasitized,5908.0,0,0,0,0
Parasitized,13640.0,24.5,19.5,15.5,4.0
Parasitized,25877.0,221.0,176.0,102.5,18.0
Parasitized,26223.5,128.0,20.0,0,0
Parasitized,394.5,56.5,37.5,34.0,34.0
Parasitized,17016.0,118.0,11.5,0,0
Parasitized,21599.5,236.5,140.0,92.0,8.5
Parasitized,18855.0,226.0,0,0,0
Parasitized,328.0,13.5,6.0,4.0,4.0
Parasitized,11068.5,7.0,0,0,0
Parasitized,15525.0,0,0,0,0
Parasitized,20.5,13.5,9.0,4.0,4.0
Parasitized,24.0,15.0,14.0,5.5,5.5
Parasitized,334.5,4.0,4.0,4.0,2.0
Parasitized,383.5,258.0,131.5,4.0,4.0
Parasitized,16681.0,234.5,42.5,19.5,6.0
Parasitized,14335.0,269.0,151.0,50.0,4.0
Parasitized,10741.0,0.0,0,0,0
Parasitized,137.5,40.0,9.0,8.5,4.0
Parasitized,16345.5,321.0,0,0,0
Parasitized,18862.0,277.0,101.0,31.5,27.0
Parasitized,17726.0,162.5,0,0,0
Parasitized,13548.5,488.0,34.5,2.0,2.0
Parasitized,10435.0,266.5,9.0,6.0,4.0
Parasitized,14908.5,132.0,25.5,0,0
Parasitized,13627.5,99.5,0,0,0
Parasitized,8079.0,112.0,83.5,0,0
Parasitized,7190.5,212.0,0,0,0
Parasitized,8699.5,53.5,20.0,0,0
Parasitized,13878.5,151.5,2.0,0,0
Parasitized,15550.0,176.5,0,0,0
Parasitized,7640.0,163.0,0,0,0
Parasitized,14177.0,172.5,0,0,0
Parasitized,19266.0,66.5,2.0,2.0,2.0
Parasitized,11771.0,131.5,23.0,0,0
Parasitized,15199.0,168.5,0,0,0
Parasitized,8983.0,151.5,19.0,0,0
Parasitized,11147.0,338.0,7.0,0,0
Parasitized,6751.5,7.5,0,0,0
Parasitized,15451.5,100.0,58.5,0,0
Parasitized,12674.0,154.0,0,0,0
Parasitized,13209.0,116.0,24.5,24.0,0
Parasitized,9886.5,142.5,0,0,0
Parasitized,11369.5,155.0,0,0,0
Parasitized,7864.5,252.0,0,0,0
Parasitized,14642.0,140.0,20.5,0,0
Parasitized,9644.0,0.0,0,0,0
Parasitized,16715.0,184.0,0,0,0
Parasitized,12920.0,187.5,0,0,0
Parasitized,6665.0,0,0,0,0
Parasitized,12511.5,189.5,30.5,0,0
Parasitized,10171.5,177.0,0,0,0
Parasitized,12517.5,147.5,0,0,0
Parasitized,9733.5,0,0,0,0
Parasitized,15197.0,175.0,44.5,0,0
Parasitized,11186.5,141.5,15.0,0,0
Parasitized,12835.0,227.0,0,0,0
Parasitized,17063.0,29.0,0,0,0
Parasitized,13016.5,154.5,0,0,0
Parasitized,18771.0,150.0,0,0,0
Parasitized,9288.5,5.5,0,0,0
Parasitized,14943.5,100.0,92.0,0,0
Parasitized,14063.5,85.5,0,0,0
Parasitized,9505.5,224.5,0,0,0
Parasitized,9644.5,193.5,0,0,0
Parasitized,12575.5,172.5,0,0,0
Parasitized,9944.5,176.5,0,0,0
Parasitized,8287.5,0,0,0,0
Parasitized,15460.0,94.5,0,0,0
Parasitized,14290.0,661.5,7.0,0,0
Parasitized,13938.5,163.5,47.0,2.0,0
Parasitized,12184.5,229.0,0,0,0
Parasitized,15726.5,217.0,0,0,0
Parasitized,13767.0,2.0,0,0,0
Parasitized,15413.5,178.0,2.0,0,0
Parasitized,12006.0,261.0,0,0,0
Parasitized,9967.5,253.0,0,0,0
Parasitized,10730.5,92.0,0,0,0
Parasitized,10887.0,130.5,89.5,0,0
Parasitized,10865.5,208.0,0,0,0
Parasitized,13230.5,98.0,0,0,0
Parasitized,11749.5,0,0,0,0
Parasitized,25440.0,67.5,0,0,0
Parasitized,9915.5,239.5,0,0,0
Parasitized,10936.0,151.0,0,0,0
Parasitized,11503.0,199.0,0,0,0
Parasitized,9375.0,81.5,6.0,2.0,0
Parasitized,9763.5,162.0,0,0,0
Parasitized,9456.0,144.5,0.0,0,0
Parasitized,11530.5,236.0,0,0,0
Parasitized,11534.5,198.0,60.5,15.0,0
Parasitized,9249.5,149.5,8.5,0,0
Parasitized,10216.5,179.5,2.0,0,0
Parasitized,12924.5,226.5,0,0,0
Parasitized,15144.0,217.5,8.5,0,0
Parasitized,11131.5,68.0,11.5,0,0
Parasitized,5026.0,0,0,0,0
Parasitized,15378.5,97.5,2.0,2.0,2.0
Parasitized,9163.0,2.0,0,0,0
Parasitized,7897.5,140.0,0,0,0
Parasitized,11861.5,177.5,10.0,2.0,0
Parasitized,14808.0,196.0,34.5,0.0,0
Parasitized,9151.0,199.5,0,0,0
Parasitized,9719.5,193.0,28.5,0,0
Parasitized,17239.0,161.0,0,0,0
Parasitized,13256.5,107.0,74.0,0,0
Parasitized,9503.0,173.5,0,0,0
Parasitized,13651.0,205.0,0,0,0
Parasitized,13692.5,119.5,59.5,0,0
Parasitized,11023.5,0,0,0,0
Parasitized,8137.0,183.5,0,0,0
Parasitized,9745.0,170.0,2.0,0,0
Parasitized,10662.0,252.5,0,0,0
Parasitized,13758.0,129.5,2.0,2.0,0
Parasitized,13151.0,108.5,0,0,0
Parasitized,8405.0,93.0,0,0,0
Parasitized,12535.0,355.0,27.5,0,0
Parasitized,16093.0,4.0,4.0,2.0,0
Parasitized,12339.5,137.5,0,0,0
Parasitized,9538.5,251.5,0,0,0
Parasitized,11311.0,142.5,93.5,24.0,16.5
Parasitized,9374.5,0,0,0,0
Parasitized,30.5,8.5,7.0,4.0,2.0
Parasitized,12096.5,323.5,0,0,0
Parasitized,12800.5,271.5,2.0,0,0
Parasitized,43.0,9.0,4.0,4.0,4.0
Parasitized,178.5,22.5,20.5,10.0,2.0
Parasitized,12632.5,213.0,0,0,0
Parasitized,53.0,20.0,8.0,7.0,4.0
Parasitized,14795.5,260.0,194.0,185.5,5.5
Parasitized,6823.0,27.5,6.0,2.0,0
Parasitized,11229.0,0,0,0,0
Parasitized,9894.5,222.5,39.0,17.5,4.0
Parasitized,7817.5,2.0,0,0,0
Parasitized,6781.0,234.5,2.0,0,0
Parasitized,5649.5,0,0,0,0
Parasitized,10982.5,60.5,26.0,0,0
Parasitized,14984.0,279.5,2.0,0,0
Parasitized,11983.5,157.0,31.0,0,0
Parasitized,10485.0,151.0,131.0,0,0
Parasitized,11185.5,179.0,0,0,0
Parasitized,11588.5,85.0,47.0,0,0
Parasitized,9498.0,0,0,0,0
Parasitized,20379.0,183.5,0,0,0
Parasitized,13878.0,291.5,2.0,0,0
Parasitized,14830.5,178.0,19.5,0,0
Parasitized,17206.5,156.5,0,0,0
Parasitized,12021.5,135.0,46.5,43.0,8.5
Parasitized,13564.0,4.0,0,0,0
Parasitized,14973.0,0,0,0,0
Parasitized,12605.0,148.5,103.0,0,0
Parasitized,11753.5,112.0,105.0,2.0,2.0
Parasitized,18331.5,112.0,7.0,0,0
Parasitized,15673.0,196.0,0,0,0
Parasitized,14902.0,146.0,12.5,10.0,6.0
Parasitized,8614.5,0,0,0,0
Parasitized,14127.0,354.5,0,0,0
Parasitized,15116.5,121.5,45.0,0,0
Parasitized,12761.5,167.0,12.5,2.0,2.0
Parasitized,14111.5,229.5,0,0,0
Parasitized,10406.5,244.5,0,0,0
Parasitized,16790.0,196.5,0,0,0
Parasitized,10263.0,143.0,5.5,0,0
Parasitized,16064.0,298.0,172.5,138.5,35.5
Parasitized,14484.0,144.5,92.5,70.0,0
Parasitized,14052.0,212.5,42.0,0,0
Parasitized,12102.0,185.5,37.5,31.5,10.0
Parasitized,12375.0,260.0,29.0,0,0
Parasitized,12300.5,241.5,0,0,0
Parasitized,12294.5,156.0,0,0,0
Parasitized,14772.5,228.5,25.5,0,0
Parasitized,14953.0,194.5,101.0,0,0
Parasitized,16614.5,181.5,30.5,17.0,10.0
Parasitized,13799.0,136.0,131.0,4.0,2.0
Parasitized,13231.0,203.5,2.0,2.0,0
Parasitized,13154.5,246.0,150.0,2.0,0
Parasitized,13708.5,83.5,28.5,25.0,0
Parasitized,13963.5,274.5,0,0,0
Parasitized,10080.5,182.0,8.0,4.0,2.0
Parasitized,11842.0,163.0,16.5,0,0
Parasitized,12574.0,189.0,20.5,17.0,13.5
Parasitized,12544.0,210.0,72.0,5.5,2.0
Parasitized,14112.0,273.0,14.0,5.5,0
Parasitized,13888.5,157.0,2.0,0,0
Parasitized,19275.0,135.5,0,0,0
Parasitized,16314.0,0,0,0,0
Parasitized,11629.5,176.5,109.5,0,0
Parasitized,13901.0,280.5,9.5,0,0
Parasitized,13674.0,156.0,18.0,0,0
Parasitized,15238.0,315.0,122.0,78.0,4.0
Parasitized,11889.5,239.0,120.5,4.0,4.0
Parasitized,13716.0,147.5,66.0,38.0,10.0
Parasitized,14376.5,174.0,0,0,0
Parasitized,11111.0,168.0,48.0,23.5,14.0
Parasitized,15756.5,193.0,0,0,0
Parasitized,12443.5,143.5,136.0,0,0
Parasitized,16970.5,257.0,0,0,0
Parasitized,13378.0,143.5,81.0,0,0
Parasitized,11678.0,121.0,4.0,0,0
Parasitized,8479.0,263.5,156.5,115.5,2.0
Parasitized,16468.0,159.5,14.0,7.0,2.0
Parasitized,8603.0,66.0,11.0,0,0
Parasitized,13988.0,76.5,50.5,49.0,0
Parasitized,12422.0,165.0,2.0,0,0
Parasitized,12704.0,75.0,72.5,0,0
Parasitized,11586.0,155.0,61.0,0,0
Parasitized,13913.0,144.5,128.5,0,0
Parasitized,10558.0,134.5,33.0,5.5,2.0
Parasitized,13673.5,176.0,0,0,0
Parasitized,12654.5,0,0,0,0
Parasitized,12825.5,156.5,43.0,15.0,4.0
Parasitized,13518.0,238.5,184.5,48.0,38.5
Parasitized,16311.5,88.5,61.5,41.5,9.5
Parasitized,7926.0,144.5,141.5,0,0
Parasitized,14968.5,192.5,49.5,8.0,5.5
Parasitized,11306.5,159.5,0,0,0
Parasitized,12405.0,87.0,83.5,49.0,0
Parasitized,17025.0,169.0,0,0,0
Parasitized,8832.0,265.0,5.5,4.0,0
Parasitized,13445.5,172.0,34.0,23.5,2.0
Parasitized,15778.0,148.0,61.5,26.5,0
Parasitized,10811.0,76.5,8.5,8.5,7.0
Parasitized,17688.0,60.5,45.5,38.0,33.0
Parasitized,17142.5,200.0,0,0,0
Parasitized,12446.5,46.0,0,0,0
Parasitized,10231.5,0,0,0,0
Parasitized,14057.5,152.5,7.0,0,0
Parasitized,12077.5,113.5,62.0,10.0,4.0
Parasitized,13663.5,155.5,94.0,55.0,4.0
Parasitized,13441.5,196.5,0,0,0
Parasitized,12623.5,66.5,0,0,0
Parasitized,14293.0,311.0,117.5,10.0,10.0
Parasitized,15996.5,129.5,0,0,0
Parasitized,15891.0,81.5,23.5,0,0
Parasitized,11694.5,118.0,57.0,0,0
Parasitized,11671.0,123.0,112.0,7.5,5.5
Parasitized,13869.0,153.5,100.0,0,0
Parasitized,12665.5,181.0,7.0,0,0
Parasitized,12504.5,68.5,28.5,20.5,4.0
Parasitized,13918.5,161.0,24.0,12.5,12.0
Parasitized,15925.5,140.0,134.0,106.5,97.5
Parasitized,9872.5,203.5,2.0,0,0
Parasitized,13000.5,0,0,0,0
Parasitized,13037.0,153.5,13.0,0,0
Parasitized,11901.0,102.0,71.0,0,0
Parasitized,16890.5,77.0,72.0,16.0,10.5
Parasitized,14224.0,106.0,56.5,5.5,2.0
Parasitized,17168.5,66.5,46.0,39.5,0.0
Parasitized,14043.5,147.5,0,0,0
Parasitized,8120.0,236.5,16.0,7.5,4.0
Parasitized,14801.5,105.0,75.0,0,0
Parasitized,15685.0,138.0,0,0,0
Parasitized,15132.0,66.0,51.5,48.0,0
Parasitized,11607.0,100.0,20.5,11.5,2.0
Parasitized,14032.0,144.0,41.0,35.0,4.0
Parasitized,14057.0,86.5,85.0,24.0,10.5
Parasitized,14989.5,158.5,154.0,53.5,10.5
Parasitized,10692.0,180.5,141.5,0,0
Parasitized,12459.0,146.0,76.5,0,0
Parasitized,14939.0,125.5,116.5,0,0
Parasitized,12097.0,107.5,80.5,79.5,28.5
Parasitized,202.5,170.5,136.0,65.5,64.0
Parasitized,11772.5,114.0,59.0,0,0
Parasitized,11552.5,33.5,0,0,0
Parasitized,12972.0,57.5,49.5,0,0
Parasitized,13982.0,35.5,0,0,0
Parasitized,14062.5,51.0,40.5,31.0,0
Parasitized,9362.5,197.0,46.5,0,0
Parasitized,13954.0,139.5,71.0,5.5,0
Parasitized,15468.0,118.0,109.5,16.5,4.0
Parasitized,12292.5,134.5,96.0,37.0,20.5
Parasitized,13276.5,154.0,0,0,0
Parasitized,14434.5,137.0,98.5,90.0,57.5
Parasitized,12367.0,0,0,0,0
Parasitized,14059.0,145.5,111.0,4.0,2.0
Parasitized,10934.0,81.0,0,0,0
Parasitized,10749.0,135.5,119.5,7.0,0
Parasitized,16253.5,63.5,0,0,0
Parasitized,12425.0,110.5,76.0,75.5,7.0
Parasitized,137.0,115.5,82.5,8.5,7.0
Parasitized,12131.5,70.0,0,0,0
Parasitized,13569.0,338.5,16.5,2.0,0
Parasitized,14485.5,103.5,52.0,43.5,7.0
Parasitized,15145.0,110.0,98.0,52.0,29.0
Parasitized,14519.0,158.0,0,0,0
Parasitized,11706.5,105.0,79.0,9.0,2.0
Parasitized,9146.0,296.5,0,0,0
Parasitized,10800.5,335.5,2.0,0,0
Parasitized,12878.5,143.5,91.5,0,0
Parasitized,15929.0,105.5,99.0,44.5,2.0
